ID|Nationality|Age|LeadTime|LodgingRevenue|OtherRevenue|Channel
29541|PRT|62.0|122|400.5|55.0|Agent
29544|ITA|35.0|13|352.0|96.0|Agent
29545|DEU|23.0|94|669.0|82.0|Agent
29552|GBR|19.0|156|432.0|27.0|Agent
29554|GBR|27.0|124|477.0|63.0|Agent
29557|GBR|51.0|124|477.0|63.0|Agent
29558|DEU|40.0|17|557.6|48.0|Agent
29560|DEU|56.0|151|385.5|70.0|Agent
29561|GBR|60.0|121|480.6|88.5|Agent
29562|PRT|39.0|0|126.0|1.0|Agent
29563|PRT|38.0|0|128.0|14.0|Direct
29567|ESP|25.0|17|260.0|13.5|Agent
29571|FRA|46.0|194|1282.5|195.5|Direct
29578|GBR|80.0|409|234.0|159.0|Agent
29579|GBR|80.0|409|222.0|91.5|Agent
29585|GBR|81.0|409|234.0|110.0|Agent
29586|GBR|72.0|409|234.0|216.5|Agent
29588|GBR|80.0|409|234.0|124.5|Agent
29589|DEU|66.0|409|234.0|223.0|Agent
29590|GBR|74.0|409|234.0|122.0|Agent
29595|GBR|75.0|409|234.0|289.5|Agent
29596|GBR|83.0|409|234.0|110.0|Agent
29599|ITA|65.0|23|474.0|271.75|Agent
29600|DEU|56.0|104|320.4|27.0|Agent
29601|FRA|27.0|126|420.0|122.5|Direct
29602|PRT|50.0|104|320.4|128.1|Agent
29604|FRA|47.0|94|390.0|71.0|Agent
29607|GBR|39.0|100|787.52|641.85|Agent
29609|ITA|62.0|36|492.0|56.0|Direct
29610|FRA|27.0|16|260.0|4.0|Agent
29611|DEU|46.0|15|730.0|180.0|Agent
29620|ESP|41.0|24|140.0|2.0|Agent
29623|ESP|43.0|24|140.0|11.0|Agent
29625|ITA|45.0|40|280.0|4.0|Agent
29628|FRA|21.0|99|609.6|247.2|Agent
29629|FRA|30.0|124|686.4|156.0|Agent
29637|ESP|50.0|38|140.0|11.0|Agent
29638|ESP|42.0|155|378.0|62.5|Agent
29640|GBR|27.0|176|360.0|12.0|Agent
29641|DEU|35.0|98|607.9|84.0|Agent
29642|FRA|54.0|118|342.34|64.5|Agent
29645|GBR|46.0|132|1170.0|132.0|Agent
29646|GBR|47.0|1|276.0|46.0|Direct
29650|FRA|47.0|107|210.0|38.5|Agent
29653|DEU|47.0|171|228.0|54.0|Direct
29655|PRT|40.0|135|210.0|36.0|Agent
29656|ITA|47.0|213|321.3|66.0|Agent
29658|PRT|48.0|115|140.0|60.0|Agent
29659|PRT|44.0|135|210.0|36.0|Agent
29660|PRT|44.0|135|210.0|36.0|Agent
29668|ESP|44.0|20|676.0|84.0|Agent
29670|ITA|33.0|25|286.0|242.4|Direct
29671|GBR|54.0|181|264.0|46.0|Agent
29674|ESP|29.0|17|384.0|42.0|Agent
29677|PRT|29.0|144|406.8|208.5|Agent
29678|FRA|32.0|138|880.0|201.5|Agent
29679|GBR|50.0|240|126.6|67.5|Agent
29680|DEU|26.0|123|538.0|108.0|Agent
29681|ITA|58.0|16|394.0|49.0|Direct
29686|FRA|33.0|108|228.0|28.0|Direct
29687|GBR|33.0|108|228.0|28.0|Direct
29689|GBR|46.0|8|262.4|56.0|Agent
29690|GBR|64.0|141|579.34|156.5|Agent
29692|FRA|33.0|108|228.0|67.0|Direct
29694|ESP|42.0|21|394.0|50.5|Direct
29695|FRA|34.0|227|418.5|87.5|Agent
29696|ESP|32.0|108|228.0|31.5|Direct
29697|FRA|36.0|227|418.5|69.0|Agent
29698|FRA|28.0|227|418.5|63.0|Agent
29699|ESP|33.0|108|228.0|35.0|Direct
29700|FRA|35.0|227|418.5|68.0|Agent
29701|GBR|21.0|240|418.5|63.0|Agent
29702|FRA|27.0|227|418.5|142.5|Agent
29703|FRA|21.0|227|418.5|160.0|Agent
29704|FRA|20.0|227|436.5|70.0|Agent
29705|FRA|25.0|227|418.5|80.1|Agent
29706|FRA|45.0|227|418.5|63.0|Agent
29713|DEU|58.0|211|380.4|60.0|Direct
29714|DEU|53.0|140|345.6|42.0|Agent
29715|DEU|20.0|211|380.4|56.0|Direct
29716|FRA|49.0|28|372.4|255.6|Agent
29718|FRA|52.0|212|362.55|90.45|Agent
29719|FRA|58.0|212|279.0|109.0|Agent
29721|FRA|50.0|212|279.0|117.5|Agent
29722|FRA|47.0|212|279.0|138.0|Agent
29723|FRA|40.0|212|279.0|109.0|Agent
29724|FRA|41.0|212|279.0|134.5|Agent
29725|FRA|60.0|212|279.0|109.0|Agent
29726|FRA|55.0|212|279.0|109.0|Agent
29727|FRA|39.0|212|279.0|109.0|Agent
29728|FRA|55.0|212|445.0|155.0|Agent
29729|ITA|55.0|110|378.0|18.0|Agent
29730|FRA|47.0|212|279.0|109.0|Agent
29731|FRA|49.0|211|372.0|160.5|Agent
29732|FRA|37.0|136|210.0|36.0|Agent
29734|DEU|46.0|177|612.0|71.5|Agent
29739|FRA|42.0|28|404.0|42.0|Agent
29743|FRA|64.0|43|444.0|261.0|Agent
29744|DEU|49.0|122|267.0|49.5|Agent
29745|PRT|51.0|122|267.0|46.5|Agent
29746|DEU|49.0|122|267.0|55.0|Agent
29747|FRA|71.0|104|387.0|21.0|Agent
29748|DEU|56.0|122|267.0|36.0|Agent
29749|FRA|66.0|42|470.0|119.5|Agent
29750|FRA|73.0|104|396.0|89.0|Agent
29751|FRA|56.0|104|396.0|42.0|Agent
29753|FRA|40.0|224|214.2|4.0|Agent
29755|PRT|37.0|224|214.2|4.0|Agent
29757|FRA|46.0|224|214.2|4.0|Agent
29758|FRA|57.0|104|396.0|48.0|Agent
29759|FRA|35.0|2|320.0|4.0|Direct
29760|ITA|42.0|135|280.0|48.0|Agent
29763|ESP|51.0|128|267.0|209.5|Agent
29764|DEU|26.0|16|154.2|28.0|Agent
29766|GBR|30.0|118|342.0|42.0|Direct
29767|ESP|33.0|54|77.1|23.0|Agent
29772|DEU|45.0|317|295.2|81.5|Agent
29774|PRT|49.0|147|334.8|49.5|Agent
29777|DEU|60.0|25|153.0|61.0|Direct
29780|DEU|57.0|122|297.0|59.0|Agent
29781|DEU|44.0|317|295.2|83.0|Agent
29782|GBR|49.0|3|144.0|7.0|Agent
29783|DEU|62.0|112|132.0|14.0|Agent
29785|DEU|85.0|434|234.0|191.5|Agent
29789|GBR|45.0|114|392.0|49.5|Agent
29791|GBR|71.0|434|234.0|110.0|Agent
29792|GBR|83.0|434|234.0|110.0|Agent
29793|GBR|78.0|434|234.0|110.0|Agent
29796|FRA|52.0|18|429.0|45.5|Direct
29797|FRA|66.0|61|474.0|42.0|Agent
29798|GBR|87.0|434|234.0|139.0|Agent
29799|GBR|60.0|434|234.0|253.0|Agent
29802|DEU|42.0|209|452.4|192.0|Agent
29805|GBR|68.0|434|234.0|239.75|Agent
29806|GBR|71.0|434|234.0|184.5|Agent
29807|FRA|58.0|26|1030.8|79.2|Agent
29808|DEU|40.0|162|240.3|73.5|Agent
29809|DEU|46.0|162|240.3|40.5|Agent
29811|DEU|27.0|42|336.0|36.5|Agent
29814|DEU|47.0|200|436.5|42.0|Agent
29816|GBR|77.0|434|234.0|275.0|Agent
29817|GBR|63.0|434|234.0|218.0|Agent
29819|GBR|74.0|229|275.2|104.4|Agent
29821|GBR|63.0|434|234.0|174.0|Agent
29823|GBR|72.0|434|234.0|123.0|Agent
29827|DEU|51.0|150|456.0|70.5|Direct
29828|DEU|50.0|150|456.0|550.7|Direct
29832|GBR|30.0|21|544.0|5.0|Agent
29833|DEU|59.0|283|961.6|78.5|Agent
29836|PRT|59.0|5|444.0|42.0|Agent
29841|GBR|84.0|434|234.0|118.5|Agent
29842|ITA|49.0|5|258.0|35.5|Electronic
29843|ITA|51.0|5|258.0|35.5|Electronic
29844|PRT|56.0|141|445.5|55.0|Agent
29845|DEU|46.0|146|396.0|160.5|Agent
29848|FRA|76.0|60|632.0|92.0|Agent
29849|ESP|53.0|60|260.0|22.0|Agent
29854|GBR|54.0|6|106.4|72.0|Agent
29855|FRA|30.0|6|420.0|6.0|Agent
29858|FRA|43.0|7|154.0|7.0|Agent
29859|ESP|43.0|7|154.0|7.0|Agent
29860|FRA|24.0|28|556.0|79.0|Agent
29861|FRA|43.0|13|324.0|42.0|Direct
29867|FRA|40.0|84|331.2|55.5|Agent
29870|GBR|24.0|30|400.0|6.0|Agent
29871|DEU|22.0|4|360.0|44.0|Agent
29872|FRA|34.0|12|128.0|14.0|Agent
29873|FRA|55.0|23|560.0|51.5|Agent
29876|PRT|52.0|12|128.0|23.0|Agent
29879|DEU|46.0|155|396.0|94.5|Agent
29880|PRT|37.0|11|313.0|46.0|Agent
29884|FRA|35.0|15|120.0|2.0|Agent
29887|DEU|49.0|146|1323.0|166.5|Agent
29888|FRA|27.0|27|518.0|210.8|Direct
29891|PRT|29.0|146|396.6|90.5|Direct
29892|DEU|29.0|20|138.0|114.2|Agent
29899|PRT|35.0|2|472.0|79.5|Agent
29901|DEU|26.0|92|684.0|84.0|Agent
29902|PRT|32.0|26|280.0|97.5|Agent
29903|DEU|57.0|237|214.2|72.0|Agent
29904|DEU|34.0|38|1282.0|170.2|Direct
29905|GBR|23.0|114|388.08|8.0|Agent
29906|GBR|42.0|4|466.0|47.5|Direct
29907|DEU|78.0|352|252.0|91.0|Agent
29908|DEU|61.0|352|234.0|45.5|Agent
29909|DEU|75.0|358|315.0|105.0|Agent
29910|DEU|75.0|352|234.0|45.5|Agent
29911|GBR|59.0|301|497.76|130.69|Agent
29912|DEU|69.0|358|315.0|105.0|Agent
29913|DEU|71.0|358|315.0|105.0|Agent
29914|DEU|32.0|34|273.0|15.0|Agent
29915|DEU|80.0|357|491.0|192.0|Agent
29916|DEU|45.0|22|240.0|5.5|Agent
29917|GBR|44.0|22|89.0|2.0|Agent
29918|GBR|41.0|33|208.4|23.5|Agent
29922|FRA|27.0|9|272.5|21.0|Corporate
29925|GBR|40.0|257|428.4|106.0|Agent
29932|FRA|81.0|11|1076.0|231.75|Agent
29933|GBR|24.0|114|388.08|75.6|Agent
29935|DEU|53.0|148|922.0|449.0|Agent
29936|GBR|65.0|78|396.0|60.5|Agent
29938|GBR|27.0|128|276.51|6.0|Agent
29939|GBR|46.0|31|592.0|56.0|Agent
29940|PRT|60.0|30|240.0|4.0|Agent
29941|GBR|32.0|13|464.0|56.0|Agent
29942|DEU|68.0|358|315.0|125.0|Agent
29943|DEU|59.0|358|292.5|52.5|Agent
29945|FRA|62.0|17|204.0|80.75|Agent
29946|FRA|29.0|29|349.4|196.0|Agent
29947|DEU|39.0|15|178.0|4.0|Agent
29949|GBR|27.0|19|520.0|8.0|Agent
29952|FRA|56.0|104|382.2|42.0|Agent
29955|FRA|27.0|34|267.0|6.0|Agent
29956|GBR|64.0|25|420.0|156.0|Direct
29958|GBR|51.0|15|586.0|66.0|Agent
29959|ITA|32.0|28|430.0|9.0|Agent
29961|GBR|46.0|53|511.5|63.0|Direct
29962|FRA|38.0|47|852.5|246.5|Direct
29963|FRA|56.0|104|382.2|54.0|Agent
29964|DEU|36.0|35|184.0|8.0|Agent
29970|FRA|58.0|65|560.0|113.0|Agent
29971|DEU|43.0|35|496.0|36.5|Direct
29972|DEU|62.0|221|420.3|8.0|Agent
29973|FRA|63.0|30|488.0|112.5|Agent
29974|GBR|42.0|3|89.0|7.0|Corporate
29975|FRA|61.0|21|360.0|168.5|Agent
29976|FRA|61.0|21|360.0|197.0|Agent
29979|GBR|52.0|135|396.0|69.5|Agent
29980|DEU|47.0|20|360.0|33.0|Agent
29981|FRA|42.0|88|446.4|143.2|Agent
29982|GBR|52.0|39|532.0|146.3|Agent
29983|FRA|48.0|6|114.0|10.5|Agent
29985|DEU|28.0|41|235.8|90.6|Agent
29986|DEU|53.0|19|288.0|14.0|Agent
29992|GBR|32.0|15|212.0|24.0|Agent
29993|FRA|35.0|31|500.0|37.0|Agent
29994|DEU|31.0|11|710.8|70.0|Agent
29996|DEU|31.0|55|560.0|27.5|Agent
29997|ITA|32.0|31|432.0|122.0|Agent
29998|GBR|66.0|23|840.0|66.0|Agent
30000|PRT|52.0|0|129.0|16.0|Direct
30001|GBR|69.0|91|504.0|88.0|Agent
30002|FRA|57.0|20|855.0|158.5|Direct
30005|DEU|46.0|38|309.0|62.5|Agent
30006|GBR|47.0|26|108.0|13.5|Agent
30007|DEU|18.0|38|309.0|45.0|Agent
30008|FRA|50.0|192|320.4|104.0|Agent
30009|GBR|34.0|44|296.0|99.0|Agent
30010|PRT|54.0|20|267.0|136.15|Agent
30013|GBR|34.0|9|140.0|51.5|Agent
30016|GBR|57.0|16|730.0|75.0|Agent
30019|DEU|51.0|24|92.8|40.5|Agent
30020|FRA|34.0|15|572.0|151.3|Agent
30023|FRA|47.0|15|248.0|14.0|Agent
30024|DEU|26.0|19|640.0|37.0|Agent
30025|FRA|27.0|15|248.0|14.0|Agent
30026|FRA|29.0|15|248.0|14.0|Agent
30028|DEU|45.0|15|300.0|69.0|Agent
30029|FRA|43.0|15|248.0|32.0|Agent
30030|FRA|31.0|15|248.0|66.5|Agent
30031|FRA|22.0|15|248.0|21.5|Agent
30032|FRA|52.0|15|248.0|14.0|Agent
30033|FRA|40.0|15|248.0|25.5|Agent
30034|FRA|32.0|35|650.0|51.8|Agent
30036|FRA|30.0|15|248.0|14.0|Agent
30039|DEU|49.0|20|89.0|7.0|Agent
30041|GBR|55.0|7|88.0|14.0|Corporate
30043|PRT|54.0|6|227.0|31.0|Direct
30044|FRA|32.0|13|100.0|26.0|Agent
30047|GBR|58.0|35|247.6|76.4|Agent
30051|PRT|52.0|5|752.0|65.0|Agent
30054|FRA|47.0|15|248.0|23.0|Agent
30055|FRA|48.0|74|280.0|2.0|Agent
30056|GBR|64.0|60|474.0|83.5|Agent
30059|DEU|72.0|35|582.6|305.9|Agent
30060|DEU|52.0|42|235.8|25.6|Agent
30061|DEU|47.0|249|295.8|197.6|Agent
30062|FRA|28.0|39|384.0|69.0|Agent
30073|FRA|49.0|69|341.0|42.0|Direct
30074|FRA|54.0|69|228.0|28.0|Direct
30075|GBR|82.0|210|123.0|14.0|Direct
30076|GBR|49.0|118|228.0|34.0|Direct
30077|GBR|36.0|118|228.0|37.0|Direct
30081|GBR|75.0|239|702.0|201.5|Agent
30082|GBR|47.0|34|216.0|28.0|Agent
30083|FRA|54.0|93|705.0|350.0|Agent
30084|FRA|56.0|35|736.0|70.0|Agent
30086|FRA|59.0|29|580.0|72.0|Agent
30088|DEU|38.0|41|353.7|38.4|Agent
30091|DEU|66.0|36|360.0|70.75|Agent
30092|DEU|36.0|75|409.5|42.2|Corporate
30097|FRA|31.0|30|640.0|130.0|Agent
30098|FRA|70.0|192|528.0|56.0|Agent
30099|PRT|44.0|15|413.0|104.0|Corporate
30101|FRA|78.0|63|790.0|101.0|Agent
30102|GBR|31.0|48|592.0|256.0|Agent
30104|PRT|36.0|39|89.0|22.3|Agent
30105|DEU|55.0|91|784.0|23.0|Agent
30106|DEU|20.0|91|784.0|102.0|Agent
30108|DEU|22.0|36|633.2|84.0|Agent
30109|ESP|32.0|4|106.28|5.0|Agent
30110|GBR|42.0|30|509.0|42.0|Direct
30112|ITA|63.0|27|564.0|58.5|Direct
30120|ITA|35.0|16|434.0|42.0|Direct
30121|DEU|52.0|7|300.0|33.0|Agent
30122|PRT|40.0|175|236.0|28.0|Agent
30123|PRT|60.0|175|236.0|28.0|Agent
30124|PRT|62.0|175|118.0|16.0|Agent
30125|PRT|28.0|175|236.0|28.0|Agent
30126|FRA|29.0|49|682.5|494.5|Direct
30127|ITA|53.0|156|481.5|63.0|Direct
30129|GBR|44.0|234|240.3|81.0|Agent
30130|ITA|58.0|156|342.0|44.5|Direct
30132|ITA|18.0|156|481.5|63.0|Direct
30133|GBR|43.0|148|428.4|44.5|Agent
30134|GBR|43.0|148|392.0|47.0|Agent
30135|PRT|66.0|175|236.0|28.0|Agent
30136|FRA|53.0|120|342.0|42.0|Direct
30137|GBR|31.0|212|198.0|4.0|Agent
30140|PRT|24.0|26|132.0|23.0|Direct
30141|PRT|24.0|26|132.0|14.0|Direct
30145|GBR|29.0|212|198.0|44.0|Agent
30146|GBR|28.0|39|414.0|44.5|Agent
30147|PRT|57.0|175|236.0|28.0|Agent
30149|PRT|51.0|175|236.0|30.5|Agent
30150|DEU|54.0|32|1312.0|180.5|Agent
30152|PRT|29.0|175|236.0|28.0|Agent
30153|DEU|37.0|39|178.0|7.0|Agent
30154|PRT|36.0|175|236.0|28.0|Agent
30155|PRT|35.0|175|236.0|28.0|Agent
30156|FRA|44.0|101|546.0|58.5|Direct
30158|DEU|33.0|4|354.0|42.0|Agent
30159|ESP|55.0|39|404.0|60.0|Agent
30160|GBR|29.0|212|198.0|4.0|Agent
30161|PRT|28.0|175|236.0|28.0|Agent
30164|DEU|50.0|250|394.2|79.0|Agent
30165|PRT|59.0|0|144.0|2.0|Agent
30167|DEU|49.0|250|394.2|101.0|Agent
30170|PRT|54.0|175|236.0|33.0|Agent
30171|GBR|33.0|212|198.0|14.0|Agent
30173|FRA|42.0|43|256.0|38.5|Agent
30174|PRT|38.0|175|236.0|30.5|Agent
30175|GBR|27.0|241|160.2|22.0|Agent
30177|GBR|29.0|212|198.0|24.0|Agent
30178|GBR|60.0|241|205.2|33.0|Agent
30180|GBR|31.0|212|198.0|4.0|Agent
30181|PRT|48.0|2|207.0|30.0|Direct
30183|GBR|58.0|241|160.2|22.0|Agent
30185|PRT|42.0|1|154.5|26.0|Direct
30189|GBR|32.0|212|198.0|4.0|Agent
30190|FRA|49.0|38|356.0|31.0|Agent
30191|PRT|26.0|175|236.0|28.0|Agent
30192|PRT|46.0|175|236.0|28.0|Agent
30193|PRT|34.0|175|236.0|28.0|Agent
30197|GBR|28.0|130|1188.0|126.0|Agent
30198|GBR|27.0|130|1539.0|196.5|Agent
30199|GBR|36.0|241|205.2|33.0|Agent
30200|GBR|27.0|130|513.0|65.5|Agent
30201|GBR|32.0|212|198.0|4.0|Agent
30202|GBR|35.0|33|759.6|104.0|Agent
30204|GBR|35.0|40|516.0|63.0|Agent
30206|GBR|35.0|214|168.5|28.0|Direct
30207|GBR|36.0|212|198.0|38.49|Agent
30208|PRT|31.0|175|236.0|28.0|Agent
30209|PRT|38.0|175|236.0|28.0|Agent
30210|FRA|50.0|86|513.0|63.0|Agent
30211|DEU|69.0|330|297.0|6.0|Agent
30212|DEU|49.0|330|297.0|6.0|Agent
30216|FRA|41.0|82|456.0|56.0|Direct
30219|FRA|54.0|228|626.92|510.6|Agent
30220|GBR|56.0|76|444.0|42.0|Agent
30221|FRA|50.0|28|437.4|114.6|Agent
30222|FRA|49.0|28|1312.2|579.3|Agent
30223|FRA|65.0|28|437.4|131.1|Agent
30225|PRT|46.0|34|660.0|10.0|Agent
30227|GBR|33.0|214|405.39|66.5|Direct
30228|GBR|35.0|214|318.39|47.0|Direct
30232|FRA|36.0|134|280.0|48.0|Agent
30233|PRT|55.0|1|128.0|2.0|Agent
30235|DEU|53.0|258|210.0|28.0|Agent
30236|DEU|19.0|135|198.0|34.0|Agent
30241|DEU|49.0|92|917.0|311.5|Direct
30245|DEU|54.0|12|89.0|6.0|Agent
30252|DEU|46.0|135|198.0|48.5|Agent
30253|DEU|22.0|148|660.0|70.0|Agent
30254|ITA|29.0|74|570.0|104.0|Direct
30256|GBR|50.0|27|406.0|11.0|Direct
30259|FRA|40.0|151|924.0|155.0|Agent
30260|GBR|43.0|27|406.0|52.0|Direct
30261|DEU|44.0|18|113.0|13.0|Agent
30262|GBR|34.0|214|318.39|42.0|Direct
30264|GBR|38.0|38|140.0|19.0|Agent
30266|PRT|75.0|38|89.0|6.0|Agent
30267|GBR|44.0|142|526.0|9.0|Agent
30268|FRA|25.0|91|266.0|139.5|Agent
30270|FRA|60.0|91|266.0|233.5|Agent
30273|GBR|43.0|27|406.0|53.0|Direct
30274|GBR|63.0|37|626.0|186.0|Agent
30275|GBR|46.0|27|406.0|62.5|Direct
30277|FRA|27.0|88|705.0|113.5|Agent
30278|FRA|43.0|120|645.6|229.2|Agent
30282|FRA|44.0|29|888.0|80.0|Direct
30284|FRA|67.0|80|589.0|560.0|Agent
30288|DEU|35.0|149|798.0|193.0|Direct
30289|FRA|30.0|43|720.0|225.5|Agent
30290|FRA|66.0|10|178.0|88.0|Agent
30291|FRA|61.0|10|178.0|118.0|Agent
30292|GBR|23.0|279|396.0|8.0|Agent
30293|DEU|54.0|29|943.6|306.9|Agent
30295|DEU|50.0|147|289.6|83.4|Agent
30299|PRT|43.0|21|137.0|23.0|Agent
30302|PRT|62.0|20|86.1|26.0|Direct
30304|PRT|39.0|0|144.0|29.0|Agent
30305|DEU|70.0|182|359.4|121.0|Agent
30307|FRA|38.0|5|631.0|71.5|Agent
30309|FRA|42.0|32|400.0|26.0|Agent
30310|GBR|25.0|89|396.0|91.0|Agent
30311|DEU|25.0|37|356.0|35.5|Agent
30312|GBR|53.0|42|87.0|23.0|Agent
30314|PRT|40.0|60|160.2|28.0|Agent
30315|GBR|47.0|222|315.0|84.0|Agent
30316|FRA|67.0|10|344.0|42.0|Agent
30317|GBR|33.0|23|218.0|22.0|Agent
30318|GBR|52.0|0|253.0|14.0|Direct
30319|FRA|63.0|16|131.8|40.2|Agent
30321|GBR|36.0|223|156.18|28.0|Agent
30322|ITA|53.0|72|420.0|48.5|Agent
30323|PRT|32.0|16|120.0|2.0|Agent
30324|PRT|73.0|3|604.0|415.5|Agent
30326|FRA|25.0|46|240.3|46.0|Agent
30332|GBR|33.0|199|252.0|16.0|Agent
30334|GBR|38.0|109|282.0|124.5|Agent
30335|ITA|41.0|8|342.0|60.0|Agent
30338|DEU|49.0|28|109.0|523.5|Agent
30339|DEU|47.0|28|109.0|29.0|Agent
30340|PRT|41.0|11|178.0|14.0|Agent
30341|DEU|56.0|11|178.0|14.0|Agent
30343|ESP|55.0|73|160.2|19.0|Agent
30345|ESP|51.0|73|160.2|6.0|Agent
30346|FRA|80.0|101|310.5|33.0|Agent
30347|DEU|32.0|17|327.0|6.0|Agent
30348|DEU|53.0|112|608.0|184.8|Agent
30349|GBR|64.0|11|267.0|117.5|Agent
30350|GBR|57.0|10|273.6|206.0|Agent
30351|GBR|56.0|96|441.6|205.5|Agent
30352|DEU|26.0|70|100.8|53.0|Agent
30353|DEU|53.0|21|351.0|69.0|Agent
30354|GBR|62.0|182|132.38|14.0|Direct
30358|DEU|44.0|4|267.0|49.0|Agent
30361|GBR|71.0|162|291.0|35.0|Agent
30362|FRA|33.0|15|395.4|139.6|Agent
30364|DEU|28.0|32|356.0|49.49|Agent
30365|GBR|24.0|91|513.0|63.0|Agent
30366|FRA|44.0|15|384.0|42.0|Agent
30367|GBR|46.0|136|295.0|148.5|Agent
30368|DEU|61.0|64|560.0|54.0|Agent
30369|GBR|74.0|19|234.0|42.5|Agent
30371|DEU|61.0|20|89.0|16.0|Agent
30372|DEU|35.0|20|267.0|21.0|Agent
30375|GBR|33.0|7|468.0|61.0|Agent
30377|PRT|59.0|15|63.0|16.0|Corporate
30378|PRT|60.0|18|567.2|148.8|Agent
30379|DEU|41.0|49|660.0|91.0|Agent
30380|FRA|62.0|60|1370.6|323.9|Direct
30381|GBR|42.0|173|396.0|327.0|Agent
30383|ESP|45.0|10|729.0|46.0|Direct
30386|ESP|57.0|73|420.0|6.0|Agent
30387|PRT|41.0|36|205.6|36.0|Agent
30389|FRA|72.0|155|396.0|128.0|Agent
30392|PRT|49.0|29|109.0|57.0|Agent
30394|DEU|51.0|97|777.5|92.0|Agent
30395|FRA|41.0|38|267.0|36.0|Agent
30403|FRA|21.0|26|381.0|49.5|Agent
30404|DEU|67.0|32|380.0|6.0|Agent
30405|GBR|64.0|146|280.0|48.0|Agent
30406|ESP|57.0|7|261.0|42.0|Agent
30408|ESP|57.0|7|456.0|121.5|Agent
30411|PRT|50.0|7|624.0|42.0|Corporate
30413|PRT|64.0|23|342.0|81.0|Agent
30414|GBR|55.0|50|480.0|31.5|Direct
30415|GBR|55.0|50|480.0|42.5|Direct
30418|GBR|32.0|21|436.0|47.5|Agent
30423|FRA|30.0|30|449.01|42.0|Direct
30425|DEU|27.0|117|378.0|142.0|Agent
30428|FRA|46.0|20|483.0|63.0|Agent
30429|FRA|39.0|24|374.56|56.0|Agent
30430|DEU|70.0|47|549.0|257.0|Direct
30434|PRT|31.0|39|267.0|36.0|Agent
30435|GBR|25.0|15|138.0|35.0|Agent
30436|FRA|58.0|88|987.0|110.0|Agent
30437|GBR|33.0|47|560.0|42.99|Agent
30438|GBR|24.0|15|138.0|14.0|Agent
30439|DEU|31.0|3|356.0|31.0|Agent
30442|PRT|31.0|39|267.0|135.0|Agent
30445|ITA|62.0|115|171.0|39.0|Agent
30446|FRA|36.0|57|240.3|33.0|Agent
30447|DEU|42.0|44|480.0|70.0|Direct
30448|FRA|58.0|46|480.0|4.0|Agent
30449|ITA|39.0|79|392.4|105.5|Agent
30450|PRT|48.0|45|128.68|77.45|Agent
30451|FRA|33.0|27|679.0|61.0|Agent
30452|FRA|67.0|27|503.0|31.0|Agent
30453|GBR|76.0|147|320.4|139.0|Agent
30454|GBR|66.0|195|228.0|34.0|Direct
30456|PRT|54.0|100|201.6|137.0|Agent
30458|GBR|49.0|35|848.0|52.0|Agent
30460|FRA|76.0|3|160.0|42.5|Agent
30463|FRA|60.0|142|350.0|126.5|Agent
30465|FRA|54.0|147|210.0|125.5|Agent
30466|FRA|66.0|41|283.2|42.0|Agent
30468|PRT|57.0|32|445.0|105.0|Agent
30471|ESP|71.0|42|512.0|92.0|Agent
30472|DEU|40.0|155|659.0|113.5|Agent
30473|DEU|65.0|167|659.0|99.0|Agent
30474|DEU|33.0|82|200.0|28.0|Agent
30477|DEU|53.0|47|320.4|127.0|Agent
30479|FRA|44.0|102|320.4|182.5|Agent
30481|DEU|52.0|61|558.0|145.0|Agent
30489|DEU|30.0|2|432.8|193.9|Agent
30490|FRA|30.0|22|382.92|102.0|Agent
30494|PRT|55.0|41|100.0|23.0|Agent
30500|FRA|58.0|72|700.0|17.5|Agent
30503|GBR|31.0|137|400.5|55.0|Agent
30504|ITA|31.0|37|372.0|26.5|Agent
30505|DEU|67.0|79|420.0|60.0|Agent
30507|GBR|26.0|30|445.0|63.5|Agent
30510|FRA|52.0|0|97.0|14.0|Direct
30518|GBR|48.0|230|829.5|98.0|Agent
30521|GBR|25.0|45|276.0|58.5|Agent
30523|GBR|78.0|423|234.0|110.0|Agent
30525|GBR|63.0|422|312.0|240.75|Agent
30527|GBR|84.0|423|234.0|110.0|Agent
30528|ITA|46.0|96|331.2|70.1|Agent
30531|GBR|83.0|423|234.0|163.0|Agent
30532|GBR|66.0|423|234.0|110.0|Agent
30533|PRT|56.0|1|164.0|7.0|Agent
30534|GBR|81.0|423|234.0|146.0|Agent
30536|GBR|78.0|423|234.0|115.0|Agent
30537|GBR|72.0|422|312.0|85.25|Agent
30538|GBR|75.0|40|234.0|135.5|Agent
30540|GBR|70.0|423|234.0|153.0|Agent
30542|GBR|67.0|423|234.0|152.0|Agent
30544|GBR|74.0|423|234.0|171.5|Agent
30545|GBR|73.0|423|234.0|205.0|Agent
30546|GBR|29.0|219|318.0|42.0|Agent
30547|PRT|70.0|39|296.0|39.5|Agent
30553|GBR|31.0|161|369.0|42.0|Agent
30556|PRT|42.0|196|489.0|28.0|Agent
30557|PRT|67.0|196|489.0|28.0|Agent
30558|PRT|66.0|196|489.0|28.0|Agent
30563|DEU|52.0|42|1110.0|94.0|Agent
30564|DEU|60.0|311|556.5|70.0|Agent
30568|FRA|54.0|47|260.0|46.5|Agent
30569|DEU|68.0|57|316.0|150.5|Agent
30570|PRT|64.0|196|489.0|28.0|Agent
30571|FRA|37.0|175|240.3|117.0|Agent
30572|PRT|60.0|179|623.0|84.0|Agent
